MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
PCA,dermatology,_Geometric_SMOTE,RF,NONE,NONE,0.522,0.516,0.938,0.518,0.524,0.512
PCA,dermatology,_Geometric_SMOTE,SGD,NONE,NONE,0.476,0.44000000000000006,0.9259999999999999,0.43800000000000006,0.46799999999999997,0.42800000000000005
PCA,dermatology,_Geometric_SMOTE,SVM,NONE,NONE,0.16799999999999998,0.198,0.842,0.096,0.10200000000000001,0.041999999999999996
PCA,dermatology,_SMOTE,ABC,NONE,NONE,0.36400000000000005,0.354,0.9399999999999998,0.358,0.366,0.35200000000000004
PCA,dermatology,_SMOTE,DTREE,NONE,NONE,0.51,0.502,0.9359999999999999,0.504,0.526,0.49800000000000005
PCA,dermatology,_SMOTE,GNB,NONE,NONE,0.45999999999999996,0.52,0.922,0.48200000000000004,0.522,0.506
PCA,dermatology,_SMOTE,KNN,NONE,NONE,0.506,0.512,0.9339999999999999,0.506,0.518,0.51
PCA,dermatology,_SMOTE,LRG,NONE,NONE,0.506,0.502,0.9339999999999999,0.502,0.516,0.49399999999999994
PCA,dermatology,_SMOTE,MLP,NONE,NONE,0.51,0.512,0.9339999999999999,0.514,0.524,0.512
PCA,dermatology,_SMOTE,QDA,NONE,NONE,0.41000000000000003,0.47400000000000003,0.914,0.43,0.4779999999999999,0.4539999999999999
PCA,dermatology,_SMOTE,RF,NONE,NONE,0.522,0.522,0.9359999999999999,0.5199999999999999,0.528,0.52
PCA,dermatology,_SMOTE,SGD,NONE,NONE,0.442,0.39,0.906,0.374,0.422,0.356
PCA,dermatology,_SMOTE,SVM,NONE,NONE,0.15,0.194,0.8399999999999999,0.092,0.088,0.038
PCA,dermatology,_delaunay_area_1,ABC,area,1,0.26599999999999996,0.27799999999999997,0.906,0.248,0.264,0.22200000000000003
PCA,dermatology,_delaunay_area_1,DTREE,area,1,0.5,0.48,0.9339999999999999,0.48600000000000004,0.506,0.46799999999999997
PCA,dermatology,_delaunay_area_1,GNB,area,1,0.41200000000000003,0.346,0.922,0.34199999999999997,0.39399999999999996,0.32599999999999996
PCA,dermatology,_delaunay_area_1,KNN,area,1,0.492,0.502,0.932,0.496,0.51,0.492
PCA,dermatology,_delaunay_area_1,LRG,area,1,0.49399999999999994,0.406,0.916,0.418,0.472,0.384
PCA,dermatology,_delaunay_area_1,MLP,area,1,0.514,0.514,0.9359999999999999,0.516,0.5199999999999999,0.512
PCA,dermatology,_delaunay_area_1,QDA,area,1,0.434,0.34199999999999997,0.924,0.352,0.40800000000000003,0.32
PCA,dermatology,_delaunay_area_1,RF,area,1,0.522,0.518,0.938,0.518,0.5199999999999999,0.516
PCA,dermatology,_delaunay_area_1,SGD,area,1,0.41400000000000003,0.40800000000000003,0.9120000000000001,0.374,0.42200000000000004,0.364
PCA,dermatology,_delaunay_area_1,SVM,area,1,0.16599999999999998,0.184,0.8400000000000001,0.084,0.086,0.028000000000000004
PCA,dermatology,_delaunay_area_4,ABC,area,4,0.27199999999999996,0.292,0.866,0.21200000000000002,0.246,0.168
PCA,dermatology,_delaunay_area_4,DTREE,area,4,0.502,0.492,0.9339999999999999,0.492,0.516,0.48200000000000004
PCA,dermatology,_delaunay_area_4,GNB,area,4,0.43199999999999994,0.42400000000000004,0.916,0.398,0.44800000000000006,0.4
PCA,dermatology,_delaunay_area_4,KNN,area,4,0.49799999999999994,0.5,0.9339999999999999,0.49800000000000005,0.51,0.49399999999999994
PCA,dermatology,_delaunay_area_4,LRG,area,4,0.5,0.41600000000000004,0.9180000000000001,0.426,0.476,0.394
PCA,dermatology,_delaunay_area_4,MLP,area,4,0.51,0.51,0.9359999999999999,0.5119999999999999,0.516,0.508
PCA,dermatology,_delaunay_area_4,QDA,area,4,0.402,0.382,0.9200000000000002,0.378,0.43200000000000005,0.364
PCA,dermatology,_delaunay_area_4,RF,area,4,0.518,0.516,0.938,0.516,0.526,0.514
PCA,dermatology,_delaunay_area_4,SGD,area,4,0.476,0.45999999999999996,0.924,0.44799999999999995,0.47800000000000004,0.442
PCA,dermatology,_delaunay_area_4,SVM,area,4,0.194,0.196,0.842,0.1,0.10200000000000001,0.04
PCA,dermatology,_delaunay_area_9,ABC,area,9,0.21400000000000002,0.266,0.8719999999999999,0.19,0.22599999999999998,0.172
PCA,dermatology,_delaunay_area_9,DTREE,area,9,0.502,0.48999999999999994,0.9359999999999999,0.49000000000000005,0.5039999999999999,0.48200000000000004
PCA,dermatology,_delaunay_area_9,GNB,area,9,0.492,0.4779999999999999,0.932,0.47400000000000003,0.502,0.46799999999999997
PCA,dermatology,_delaunay_area_9,KNN,area,9,0.49799999999999994,0.51,0.9339999999999999,0.5040000000000001,0.516,0.5039999999999999
PCA,dermatology,_delaunay_area_9,LRG,area,9,0.49800000000000005,0.40599999999999997,0.9180000000000001,0.422,0.47000000000000003,0.386
PCA,dermatology,_delaunay_area_9,MLP,area,9,0.51,0.512,0.9339999999999999,0.5119999999999999,0.518,0.512
PCA,dermatology,_delaunay_area_9,QDA,area,9,0.388,0.376,0.922,0.368,0.42400000000000004,0.354
PCA,dermatology,_delaunay_area_9,RF,area,9,0.52,0.516,0.938,0.516,0.524,0.512
PCA,dermatology,_delaunay_area_9,SGD,area,9,0.44800000000000006,0.446,0.916,0.418,0.466,0.418
PCA,dermatology,_delaunay_area_9,SVM,area,9,0.194,0.196,0.842,0.1,0.10200000000000001,0.04
PCA,dermatology,_delaunay_area_volume_ratio_1,ABC,area_volume_ratio,1,0.24,0.33599999999999997,0.866,0.23199999999999998,0.266,0.21600000000000003
PCA,dermatology,_delaunay_area_volume_ratio_1,DTREE,area_volume_ratio,1,0.48599999999999993,0.472,0.932,0.472,0.49800000000000005,0.458
PCA,dermatology,_delaunay_area_volume_ratio_1,GNB,area_volume_ratio,1,0.35,0.38199999999999995,0.8960000000000001,0.338,0.394,0.33999999999999997
PCA,dermatology,_delaunay_area_volume_ratio_1,KNN,area_volume_ratio,1,0.488,0.5,0.932,0.492,0.51,0.49399999999999994
PCA,dermatology,_delaunay_area_volume_ratio_1,LRG,area_volume_ratio,1,0.51,0.476,0.93,0.488,0.52,0.466
PCA,dermatology,_delaunay_area_volume_ratio_1,MLP,area_volume_ratio,1,0.51,0.514,0.9359999999999999,0.5119999999999999,0.52,0.514
PCA,dermatology,_delaunay_area_volume_ratio_1,QDA,area_volume_ratio,1,0.368,0.33999999999999997,0.908,0.332,0.396,0.31000000000000005
PCA,dermatology,_delaunay_area_volume_ratio_1,RF,area_volume_ratio,1,0.524,0.5199999999999999,0.9399999999999998,0.5199999999999999,0.5279999999999999,0.518
PCA,dermatology,_delaunay_area_volume_ratio_1,SGD,area_volume_ratio,1,0.47000000000000003,0.442,0.9299999999999999,0.42400000000000004,0.45999999999999996,0.42400000000000004
PCA,dermatology,_delaunay_area_volume_ratio_1,SVM,area_volume_ratio,1,0.192,0.196,0.8400000000000001,0.098,0.1,0.036
PCA,dermatology,_delaunay_area_volume_ratio_4,ABC,area_volume_ratio,4,0.172,0.24,0.884,0.18200000000000002,0.20800000000000002,0.17200000000000001
PCA,dermatology,_delaunay_area_volume_ratio_4,DTREE,area_volume_ratio,4,0.49800000000000005,0.48999999999999994,0.932,0.492,0.506,0.48
PCA,dermatology,_delaunay_area_volume_ratio_4,GNB,area_volume_ratio,4,0.376,0.40800000000000003,0.916,0.38,0.42800000000000005,0.38
PCA,dermatology,_delaunay_area_volume_ratio_4,KNN,area_volume_ratio,4,0.5,0.51,0.9339999999999999,0.504,0.516,0.506
PCA,dermatology,_delaunay_area_volume_ratio_4,LRG,area_volume_ratio,4,0.524,0.47400000000000003,0.932,0.496,0.524,0.4640000000000001
PCA,dermatology,_delaunay_area_volume_ratio_4,MLP,area_volume_ratio,4,0.51,0.512,0.9359999999999999,0.5119999999999999,0.518,0.51
PCA,dermatology,_delaunay_area_volume_ratio_4,QDA,area_volume_ratio,4,0.418,0.42799999999999994,0.914,0.41200000000000003,0.466,0.40199999999999997
PCA,dermatology,_delaunay_area_volume_ratio_4,RF,area_volume_ratio,4,0.526,0.516,0.9399999999999998,0.5199999999999999,0.526,0.514
PCA,dermatology,_delaunay_area_volume_ratio_4,SGD,area_volume_ratio,4,0.5,0.45199999999999996,0.9280000000000002,0.45,0.488,0.434
PCA,dermatology,_delaunay_area_volume_ratio_4,SVM,area_volume_ratio,4,0.196,0.198,0.8400000000000001,0.10200000000000001,0.10200000000000001,0.038
PCA,dermatology,_delaunay_area_volume_ratio_9,ABC,area_volume_ratio,9,0.186,0.21000000000000002,0.9119999999999999,0.188,0.2,0.184
PCA,dermatology,_delaunay_area_volume_ratio_9,DTREE,area_volume_ratio,9,0.4959999999999999,0.48600000000000004,0.9339999999999999,0.488,0.508,0.476
PCA,dermatology,_delaunay_area_volume_ratio_9,GNB,area_volume_ratio,9,0.466,0.4640000000000001,0.9259999999999999,0.45600000000000007,0.49000000000000005,0.45
PCA,dermatology,_delaunay_area_volume_ratio_9,KNN,area_volume_ratio,9,0.49799999999999994,0.508,0.9339999999999999,0.504,0.516,0.502
PCA,dermatology,_delaunay_area_volume_ratio_9,LRG,area_volume_ratio,9,0.5200000000000001,0.4699999999999999,0.93,0.488,0.516,0.45999999999999996
PCA,dermatology,_delaunay_area_volume_ratio_9,MLP,area_volume_ratio,9,0.506,0.514,0.9339999999999999,0.512,0.52,0.514
PCA,dermatology,_delaunay_area_volume_ratio_9,QDA,area_volume_ratio,9,0.43,0.442,0.9199999999999999,0.42400000000000004,0.4720000000000001,0.41600000000000004
PCA,dermatology,_delaunay_area_volume_ratio_9,RF,area_volume_ratio,9,0.5199999999999999,0.514,0.9359999999999999,0.514,0.522,0.51
PCA,dermatology,_delaunay_area_volume_ratio_9,SGD,area_volume_ratio,9,0.45999999999999996,0.466,0.9260000000000002,0.442,0.488,0.44399999999999995
PCA,dermatology,_delaunay_area_volume_ratio_9,SVM,area_volume_ratio,9,0.164,0.196,0.8400000000000001,0.096,0.094,0.036000000000000004
PCA,dermatology,_delaunay_aspect_ratio_1,ABC,aspect_ratio,1,0.196,0.22999999999999998,0.8559999999999999,0.15399999999999997,0.2,0.14
PCA,dermatology,_delaunay_aspect_ratio_1,DTREE,aspect_ratio,1,0.49399999999999994,0.492,0.9339999999999999,0.492,0.506,0.484
PCA,dermatology,_delaunay_aspect_ratio_1,GNB,aspect_ratio,1,0.38,0.40800000000000003,0.9119999999999999,0.378,0.44399999999999995,0.378
PCA,dermatology,_delaunay_aspect_ratio_1,KNN,aspect_ratio,1,0.508,0.51,0.9359999999999999,0.504,0.522,0.504
PCA,dermatology,_delaunay_aspect_ratio_1,LRG,aspect_ratio,1,0.506,0.488,0.9339999999999999,0.49399999999999994,0.506,0.4779999999999999
PCA,dermatology,_delaunay_aspect_ratio_1,MLP,aspect_ratio,1,0.504,0.512,0.9359999999999999,0.508,0.518,0.508
PCA,dermatology,_delaunay_aspect_ratio_1,QDA,aspect_ratio,1,0.406,0.406,0.9179999999999999,0.394,0.44399999999999995,0.382
PCA,dermatology,_delaunay_aspect_ratio_1,RF,aspect_ratio,1,0.5199999999999999,0.516,0.938,0.516,0.5199999999999999,0.51
PCA,dermatology,_delaunay_aspect_ratio_1,SGD,aspect_ratio,1,0.41,0.42000000000000004,0.9099999999999999,0.37,0.42000000000000004,0.376
PCA,dermatology,_delaunay_aspect_ratio_1,SVM,aspect_ratio,1,0.144,0.18,0.836,0.076,0.062,0.018
PCA,dermatology,_delaunay_aspect_ratio_4,ABC,aspect_ratio,4,0.266,0.32,0.9,0.278,0.29999999999999993,0.274
PCA,dermatology,_delaunay_aspect_ratio_4,DTREE,aspect_ratio,4,0.51,0.496,0.9339999999999999,0.5039999999999999,0.514,0.492
PCA,dermatology,_delaunay_aspect_ratio_4,GNB,aspect_ratio,4,0.438,0.4720000000000001,0.9179999999999999,0.44800000000000006,0.49000000000000005,0.45200000000000007
PCA,dermatology,_delaunay_aspect_ratio_4,KNN,aspect_ratio,4,0.508,0.51,0.9359999999999999,0.504,0.524,0.504
PCA,dermatology,_delaunay_aspect_ratio_4,LRG,aspect_ratio,4,0.508,0.492,0.932,0.5,0.514,0.48599999999999993
PCA,dermatology,_delaunay_aspect_ratio_4,MLP,aspect_ratio,4,0.508,0.514,0.9339999999999999,0.514,0.52,0.514
PCA,dermatology,_delaunay_aspect_ratio_4,QDA,aspect_ratio,4,0.404,0.41200000000000003,0.9179999999999999,0.392,0.44400000000000006,0.386
PCA,dermatology,_delaunay_aspect_ratio_4,RF,aspect_ratio,4,0.522,0.516,0.9399999999999998,0.518,0.526,0.512
PCA,dermatology,_delaunay_aspect_ratio_4,SGD,aspect_ratio,4,0.44799999999999995,0.43600000000000005,0.9259999999999999,0.41400000000000003,0.462,0.414
PCA,dermatology,_delaunay_aspect_ratio_4,SVM,aspect_ratio,4,0.13799999999999998,0.19,0.8379999999999999,0.086,0.074,0.028000000000000004
PCA,dermatology,_delaunay_aspect_ratio_9,ABC,aspect_ratio,9,0.17200000000000001,0.202,0.9139999999999999,0.18000000000000002,0.194,0.18000000000000002
PCA,dermatology,_delaunay_aspect_ratio_9,DTREE,aspect_ratio,9,0.51,0.502,0.9359999999999999,0.5039999999999999,0.526,0.49399999999999994
PCA,dermatology,_delaunay_aspect_ratio_9,GNB,aspect_ratio,9,0.45599999999999996,0.49399999999999994,0.924,0.46799999999999997,0.5159999999999999,0.476
PCA,dermatology,_delaunay_aspect_ratio_9,KNN,aspect_ratio,9,0.51,0.51,0.938,0.51,0.522,0.508
PCA,dermatology,_delaunay_aspect_ratio_9,LRG,aspect_ratio,9,0.502,0.496,0.9339999999999999,0.49800000000000005,0.512,0.48599999999999993
PCA,dermatology,_delaunay_aspect_ratio_9,MLP,aspect_ratio,9,0.508,0.514,0.9339999999999999,0.514,0.52,0.514
PCA,dermatology,_delaunay_aspect_ratio_9,QDA,aspect_ratio,9,0.42000000000000004,0.454,0.9179999999999999,0.426,0.4779999999999999,0.42799999999999994
PCA,dermatology,_delaunay_aspect_ratio_9,RF,aspect_ratio,9,0.5200000000000001,0.5199999999999999,0.938,0.52,0.5279999999999999,0.516
PCA,dermatology,_delaunay_aspect_ratio_9,SGD,aspect_ratio,9,0.49800000000000005,0.4800000000000001,0.9260000000000002,0.476,0.502,0.47400000000000003
PCA,dermatology,_delaunay_aspect_ratio_9,SVM,aspect_ratio,9,0.13799999999999998,0.188,0.8379999999999999,0.08199999999999999,0.07,0.026000000000000002
PCA,dermatology,_delaunay_edge_ratio_1,ABC,edge_ratio,1,0.23400000000000004,0.21199999999999997,0.9179999999999999,0.2,0.22200000000000003,0.184
PCA,dermatology,_delaunay_edge_ratio_1,DTREE,edge_ratio,1,0.502,0.49399999999999994,0.9339999999999999,0.49399999999999994,0.516,0.484
PCA,dermatology,_delaunay_edge_ratio_1,GNB,edge_ratio,1,0.41200000000000003,0.43599999999999994,0.9099999999999999,0.404,0.4640000000000001,0.406
PCA,dermatology,_delaunay_edge_ratio_1,KNN,edge_ratio,1,0.49399999999999994,0.506,0.938,0.49800000000000005,0.512,0.5
PCA,dermatology,_delaunay_edge_ratio_1,LRG,edge_ratio,1,0.508,0.48599999999999993,0.93,0.49399999999999994,0.508,0.48
PCA,dermatology,_delaunay_edge_ratio_1,MLP,edge_ratio,1,0.5,0.514,0.9359999999999999,0.51,0.52,0.5119999999999999
PCA,dermatology,_delaunay_edge_ratio_1,QDA,edge_ratio,1,0.388,0.40199999999999997,0.9120000000000001,0.378,0.446,0.372
PCA,dermatology,_delaunay_edge_ratio_1,RF,edge_ratio,1,0.518,0.514,0.938,0.514,0.5199999999999999,0.514
PCA,dermatology,_delaunay_edge_ratio_1,SGD,edge_ratio,1,0.46799999999999997,0.442,0.922,0.42800000000000005,0.46799999999999997,0.42000000000000004
PCA,dermatology,_delaunay_edge_ratio_1,SVM,edge_ratio,1,0.16799999999999998,0.192,0.8379999999999999,0.092,0.08399999999999999,0.032
PCA,dermatology,_delaunay_edge_ratio_4,ABC,edge_ratio,4,0.194,0.21799999999999997,0.9120000000000001,0.198,0.21399999999999997,0.194
PCA,dermatology,_delaunay_edge_ratio_4,DTREE,edge_ratio,4,0.506,0.488,0.9359999999999999,0.492,0.518,0.48
PCA,dermatology,_delaunay_edge_ratio_4,GNB,edge_ratio,4,0.42799999999999994,0.46799999999999997,0.9179999999999999,0.44000000000000006,0.48200000000000004,0.446
PCA,dermatology,_delaunay_edge_ratio_4,KNN,edge_ratio,4,0.502,0.512,0.9359999999999999,0.508,0.524,0.506
PCA,dermatology,_delaunay_edge_ratio_4,LRG,edge_ratio,4,0.508,0.49000000000000005,0.932,0.49800000000000005,0.51,0.48200000000000004
PCA,dermatology,_delaunay_edge_ratio_4,MLP,edge_ratio,4,0.506,0.516,0.9359999999999999,0.514,0.5199999999999999,0.512
PCA,dermatology,_delaunay_edge_ratio_4,QDA,edge_ratio,4,0.41600000000000004,0.43200000000000005,0.916,0.41200000000000003,0.462,0.406
PCA,dermatology,_delaunay_edge_ratio_4,RF,edge_ratio,4,0.522,0.5199999999999999,0.938,0.5199999999999999,0.526,0.516
PCA,dermatology,_delaunay_edge_ratio_4,SGD,edge_ratio,4,0.4960000000000001,0.462,0.93,0.458,0.476,0.45199999999999996
PCA,dermatology,_delaunay_edge_ratio_4,SVM,edge_ratio,4,0.14,0.188,0.8379999999999999,0.08199999999999999,0.06999999999999999,0.028000000000000004
PCA,dermatology,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.186,0.202,0.9179999999999999,0.184,0.2,0.178
PCA,dermatology,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.506,0.502,0.938,0.504,0.516,0.5
PCA,dermatology,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.45,0.502,0.924,0.466,0.514,0.48200000000000004
PCA,dermatology,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.49799999999999994,0.506,0.9339999999999999,0.502,0.514,0.5
PCA,dermatology,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.506,0.496,0.9339999999999999,0.49800000000000005,0.514,0.488
PCA,dermatology,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.51,0.514,0.9359999999999999,0.514,0.52,0.514
PCA,dermatology,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.46799999999999997,0.4800000000000001,0.9259999999999999,0.46799999999999997,0.508,0.4640000000000001
PCA,dermatology,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.524,0.5199999999999999,0.938,0.522,0.5279999999999999,0.516
PCA,dermatology,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.44399999999999995,0.44400000000000006,0.924,0.426,0.458,0.426
PCA,dermatology,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.16799999999999998,0.192,0.8379999999999999,0.092,0.08399999999999999,0.032
PCA,dermatology,_delaunay_max_solid_angle_1,ABC,max_solid_angle,1,0.20600000000000002,0.278,0.868,0.196,0.242,0.184
PCA,dermatology,_delaunay_max_solid_angle_1,DTREE,max_solid_angle,1,0.496,0.492,0.9339999999999999,0.48999999999999994,0.516,0.48
PCA,dermatology,_delaunay_max_solid_angle_1,GNB,max_solid_angle,1,0.41999999999999993,0.458,0.9120000000000001,0.42799999999999994,0.4800000000000001,0.43599999999999994
PCA,dermatology,_delaunay_max_solid_angle_1,KNN,max_solid_angle,1,0.5,0.51,0.938,0.506,0.516,0.5039999999999999
PCA,dermatology,_delaunay_max_solid_angle_1,LRG,max_solid_angle,1,0.506,0.496,0.932,0.5,0.514,0.49000000000000005
PCA,dermatology,_delaunay_max_solid_angle_1,MLP,max_solid_angle,1,0.51,0.514,0.938,0.514,0.52,0.514
PCA,dermatology,_delaunay_max_solid_angle_1,QDA,max_solid_angle,1,0.376,0.384,0.906,0.35200000000000004,0.426,0.35
PCA,dermatology,_delaunay_max_solid_angle_1,RF,max_solid_angle,1,0.522,0.514,0.938,0.514,0.524,0.51
PCA,dermatology,_delaunay_max_solid_angle_1,SGD,max_solid_angle,1,0.47800000000000004,0.47400000000000003,0.932,0.45599999999999996,0.48599999999999993,0.462
PCA,dermatology,_delaunay_max_solid_angle_1,SVM,max_solid_angle,1,0.10600000000000001,0.182,0.8379999999999999,0.074,0.06399999999999999,0.026000000000000002
PCA,dermatology,_delaunay_max_solid_angle_4,ABC,max_solid_angle,4,0.176,0.196,0.9120000000000001,0.17600000000000002,0.192,0.17200000000000001
PCA,dermatology,_delaunay_max_solid_angle_4,DTREE,max_solid_angle,4,0.502,0.49399999999999994,0.9339999999999999,0.4959999999999999,0.5200000000000001,0.484
PCA,dermatology,_delaunay_max_solid_angle_4,GNB,max_solid_angle,4,0.46799999999999997,0.506,0.9259999999999999,0.48200000000000004,0.526,0.49000000000000005
PCA,dermatology,_delaunay_max_solid_angle_4,KNN,max_solid_angle,4,0.5040000000000001,0.51,0.938,0.508,0.522,0.508
PCA,dermatology,_delaunay_max_solid_angle_4,LRG,max_solid_angle,4,0.508,0.5,0.9339999999999999,0.504,0.514,0.492
PCA,dermatology,_delaunay_max_solid_angle_4,MLP,max_solid_angle,4,0.51,0.514,0.9359999999999999,0.514,0.52,0.514
PCA,dermatology,_delaunay_max_solid_angle_4,QDA,max_solid_angle,4,0.44000000000000006,0.446,0.9200000000000002,0.434,0.48599999999999993,0.42400000000000004
PCA,dermatology,_delaunay_max_solid_angle_4,RF,max_solid_angle,4,0.524,0.516,0.938,0.518,0.524,0.514
PCA,dermatology,_delaunay_max_solid_angle_4,SGD,max_solid_angle,4,0.4640000000000001,0.45600000000000007,0.9219999999999999,0.434,0.4699999999999999,0.43800000000000006
PCA,dermatology,_delaunay_max_solid_angle_4,SVM,max_solid_angle,4,0.10200000000000001,0.184,0.836,0.07799999999999999,0.062,0.026000000000000002
PCA,dermatology,_delaunay_max_solid_angle_9,ABC,max_solid_angle,9,0.33799999999999997,0.32599999999999996,0.9399999999999998,0.32999999999999996,0.336,0.324
PCA,dermatology,_delaunay_max_solid_angle_9,DTREE,max_solid_angle,9,0.506,0.502,0.9339999999999999,0.502,0.524,0.492
PCA,dermatology,_delaunay_max_solid_angle_9,GNB,max_solid_angle,9,0.446,0.49000000000000005,0.922,0.462,0.51,0.4699999999999999
PCA,dermatology,_delaunay_max_solid_angle_9,KNN,max_solid_angle,9,0.49799999999999994,0.514,0.9359999999999999,0.506,0.52,0.51
PCA,dermatology,_delaunay_max_solid_angle_9,LRG,max_solid_angle,9,0.506,0.5,0.9339999999999999,0.5,0.514,0.49000000000000005
PCA,dermatology,_delaunay_max_solid_angle_9,MLP,max_solid_angle,9,0.506,0.514,0.9339999999999999,0.512,0.52,0.514
PCA,dermatology,_delaunay_max_solid_angle_9,QDA,max_solid_angle,9,0.41200000000000003,0.45,0.914,0.41600000000000004,0.4800000000000001,0.42000000000000004
PCA,dermatology,_delaunay_max_solid_angle_9,RF,max_solid_angle,9,0.516,0.514,0.9359999999999999,0.512,0.518,0.51
PCA,dermatology,_delaunay_max_solid_angle_9,SGD,max_solid_angle,9,0.518,0.42000000000000004,0.9259999999999999,0.422,0.4600000000000001,0.40800000000000003
PCA,dermatology,_delaunay_max_solid_angle_9,SVM,max_solid_angle,9,0.10600000000000001,0.184,0.836,0.07799999999999999,0.062,0.026000000000000002
PCA,dermatology,_delaunay_min_solid_angle_1,ABC,min_solid_angle,1,0.154,0.23199999999999998,0.884,0.16999999999999998,0.196,0.16999999999999998
PCA,dermatology,_delaunay_min_solid_angle_1,DTREE,min_solid_angle,1,0.506,0.49800000000000005,0.938,0.49800000000000005,0.518,0.492
PCA,dermatology,_delaunay_min_solid_angle_1,GNB,min_solid_angle,1,0.434,0.418,0.9199999999999999,0.404,0.45,0.394
PCA,dermatology,_delaunay_min_solid_angle_1,KNN,min_solid_angle,1,0.5,0.512,0.9359999999999999,0.506,0.524,0.506
PCA,dermatology,_delaunay_min_solid_angle_1,LRG,min_solid_angle,1,0.504,0.49399999999999994,0.932,0.496,0.5119999999999999,0.484
PCA,dermatology,_delaunay_min_solid_angle_1,MLP,min_solid_angle,1,0.5039999999999999,0.518,0.938,0.514,0.522,0.516
PCA,dermatology,_delaunay_min_solid_angle_1,QDA,min_solid_angle,1,0.388,0.38,0.914,0.364,0.43,0.356
PCA,dermatology,_delaunay_min_solid_angle_1,RF,min_solid_angle,1,0.52,0.5119999999999999,0.938,0.514,0.524,0.51
PCA,dermatology,_delaunay_min_solid_angle_1,SGD,min_solid_angle,1,0.514,0.40800000000000003,0.924,0.42400000000000004,0.454,0.388
PCA,dermatology,_delaunay_min_solid_angle_1,SVM,min_solid_angle,1,0.10200000000000001,0.184,0.836,0.07799999999999999,0.062,0.026000000000000002
PCA,dermatology,_delaunay_min_solid_angle_4,ABC,min_solid_angle,4,0.19,0.18,0.9399999999999998,0.184,0.19,0.178
PCA,dermatology,_delaunay_min_solid_angle_4,DTREE,min_solid_angle,4,0.504,0.492,0.9359999999999999,0.496,0.508,0.488
PCA,dermatology,_delaunay_min_solid_angle_4,GNB,min_solid_angle,4,0.45,0.492,0.922,0.4640000000000001,0.508,0.476
PCA,dermatology,_delaunay_min_solid_angle_4,KNN,min_solid_angle,4,0.504,0.516,0.938,0.508,0.526,0.51
PCA,dermatology,_delaunay_min_solid_angle_4,LRG,min_solid_angle,4,0.504,0.502,0.9339999999999999,0.502,0.516,0.49399999999999994
PCA,dermatology,_delaunay_min_solid_angle_4,MLP,min_solid_angle,4,0.51,0.516,0.9339999999999999,0.514,0.52,0.512
PCA,dermatology,_delaunay_min_solid_angle_4,QDA,min_solid_angle,4,0.44400000000000006,0.4779999999999999,0.922,0.45,0.49800000000000005,0.45600000000000007
PCA,dermatology,_delaunay_min_solid_angle_4,RF,min_solid_angle,4,0.522,0.518,0.938,0.518,0.5199999999999999,0.516
PCA,dermatology,_delaunay_min_solid_angle_4,SGD,min_solid_angle,4,0.47400000000000003,0.446,0.9200000000000002,0.43599999999999994,0.476,0.426
PCA,dermatology,_delaunay_min_solid_angle_4,SVM,min_solid_angle,4,0.10600000000000001,0.184,0.836,0.07799999999999999,0.062,0.026000000000000002
PCA,dermatology,_delaunay_min_solid_angle_9,ABC,min_solid_angle,9,0.21400000000000002,0.20800000000000002,0.9339999999999999,0.21000000000000002,0.21400000000000002,0.20800000000000002
PCA,dermatology,_delaunay_min_solid_angle_9,DTREE,min_solid_angle,9,0.504,0.4960000000000001,0.9339999999999999,0.49800000000000005,0.514,0.488
PCA,dermatology,_delaunay_min_solid_angle_9,GNB,min_solid_angle,9,0.462,0.5,0.922,0.4699999999999999,0.514,0.4779999999999999
PCA,dermatology,_delaunay_min_solid_angle_9,KNN,min_solid_angle,9,0.504,0.51,0.9359999999999999,0.508,0.516,0.506
PCA,dermatology,_delaunay_min_solid_angle_9,LRG,min_solid_angle,9,0.5,0.506,0.9339999999999999,0.504,0.52,0.5
PCA,dermatology,_delaunay_min_solid_angle_9,MLP,min_solid_angle,9,0.512,0.518,0.9359999999999999,0.518,0.528,0.516
PCA,dermatology,_delaunay_min_solid_angle_9,QDA,min_solid_angle,9,0.442,0.4640000000000001,0.922,0.44000000000000006,0.488,0.442
PCA,dermatology,_delaunay_min_solid_angle_9,RF,min_solid_angle,9,0.524,0.516,0.938,0.518,0.524,0.514
PCA,dermatology,_delaunay_min_solid_angle_9,SGD,min_solid_angle,9,0.48,0.45600000000000007,0.9280000000000002,0.442,0.47000000000000003,0.43599999999999994
PCA,dermatology,_delaunay_min_solid_angle_9,SVM,min_solid_angle,9,0.10600000000000001,0.184,0.836,0.07799999999999999,0.062,0.026000000000000002
PCA,dermatology,_delaunay_radius_ratio_1,ABC,radius_ratio,1,0.22800000000000004,0.24400000000000005,0.9,0.21000000000000002,0.23400000000000004,0.2
