area,area_volume_ratio,aspect_ratio,edge_ratio,max_solid_angle,min_solid_angle,radius_ratio,solid_angle,volume
0.018380806607876526,0.004242215897465539,0.5335203635123729,5.515501747206178,2.760518180549031,0.9876418664149842,237.7270717698474,6.871762859392602,7.797535000017343e-05
0.06108669080218508,0.009646377959979519,0.5281315966688993,2.44158089520244,2.0671982442362067,0.755931014315423,32.91237145805322,4.9783136033525235,0.0005892653078022818
0.059636331944170985,0.007255273633233559,0.6353263106290428,3.0007618721192024,1.0163253275164283,0.27723771324751123,21.697295166436206,1.9570791231676874,0.000432677906737308
0.23096447116276075,0.00030315300370204124,25.74466607410194,3.561080230080262,6.171537353923206,0.008191968904680547,0.0011256734635496002,6.205915734571613,7.001757318144441e-05
0.062253392170726736,0.001155396679611283,6.557949229302842,9.138931607165457,0.2067283945377576,0.011578799746443824,0.10769573462261546,0.4089787359384207,7.192736260859672e-05
0.05266686694296627,0.0042558789661203055,0.911106066091714,6.115481576735451,3.410541790680986,2.474606261820732,19.930551737595128,10.879490751439787,0.00022414381123402697
0.033473536470226856,0.0003359886157081995,23.54442695046384,4.325240704703385,6.157788491728457,6.076169391975581,0.9208116826634946,24.462787667532936,1.1246727181489451e-05
0.07584602837303395,0.008314217746964133,0.580821608068114,2.592469528696826,4.197273467664831,3.6736782006462327,120.2282236701425,15.441748533806855,0.0006306003951358241
0.0683597024041529,0.002096151659886468,2.0422434587090685,5.682493939951809,0.8300501374885161,0.601912640768941,3.395570254706201,2.669086212947567,0.00014329230366381008
0.08358784020510407,0.00296053743922687,1.8315571753981799,5.5575351367515005,5.361628112059357,5.091071837835759,11.418215550361284,20.700743410228455,0.0002474649303913236
0.05001371757104099,0.0004255820486567682,2.297150452931736,6.795681803378212,1.365567075194015,0.10014123832710897,0.09795484646651133,1.7668069721677333,2.128494038482463e-05
0.012861131660435435,0.0004940258757929702,7.13820831064156,3.353948743066167,4.349542355156242,0.013090655816285768,0.35699190269739073,4.430492287983818,6.3537318322353135e-06
0.12556693625223106,0.0015816361787316527,3.874616018584036,5.117726389339658,5.858816046903776,0.16281821335405633,0.12201368845072763,6.4463042770713965,0.00019860120922901976
0.10673569234750857,0.00783338248270505,1.0514148441784406,2.3492868865354337,5.054850763793915,3.7981749570648766,13.01769402175631,16.769368692276444,0.0008361015027143691
0.09003392510526531,0.0019199346533799188,1.147197958928499,5.51214511571653,5.691531129433965,5.383529798351251,3.3426498548927284,22.180205210953417,0.00017285925278941113
0.15942491201677722,0.0021946950920020865,1.929248367098231,2.5202187260124465,0.2986858261507668,0.056005445589146774,0.4570651655769565,0.5102649803663697,0.0003498890719460854
0.06612350411461125,0.0048292484935652,0.8878260818528058,6.690353526364814,2.920562799860644,0.344207183841712,16.363842871809634,4.5799112616942566,0.0003193268326347387
0.12692075074931353,0.0006057943251304675,16.43191627494817,4.652591239371017,6.094682323995805,0.03538532515986015,0.010382576906298282,6.231136948312743,7.688787054523266e-05
0.06903973191842848,0.011025157694991395,0.5191179888885726,2.859539078963332,2.6553782406899975,1.272046919490391,26.59017251223488,7.360124407256313,0.0007611739316206047
0.059249212570608716,0.004702783590915739,0.5409150706989962,8.787909897078379,2.372960743321679,1.338410462413968,347.6738262986068,7.146224997345455,0.00027863622465173723
0.07612589848590509,0.007083808522161025,0.5043465895602276,3.2155547830713522,4.533958031266902,4.130559231877004,150.45279160905213,17.167501362587323,0.0005392612884516196
0.04697323934885652,0.0040519546528636746,0.570945578793475,9.442658780259313,3.828408601454731,3.4278419987112017,139.8822713865855,14.25480724814208,0.00019033343573967822
0.05576573786613543,0.004473577467858782,0.6946856632890767,12.008208777524677,3.2719365056796867,0.5724567634601345,3.307435759825274,6.177047136221563,0.00024947234839646276
0.013498833130601831,0.0020755952408906746,0.5810360673777825,4.727164294572087,1.2875320649507298,0.5075843514881209,34.680266575123625,3.4687708265396373,2.801811380345453e-05
0.04339468028900366,0.002066119159233644,1.741133167334634,3.3102496021470715,2.183069364642363,0.15766498414653007,1.7157946559611001,2.7437881191588445,8.965858035392902e-05
0.022666342627804148,0.0011110908018444388,1.7370269063103072,3.0040625280970454,5.831211836281714,5.666815472511832,25.05564241044496,23.004257552869262,2.5184364805207697e-05
0.0616363799839214,0.0021985626460638333,1.0230114412572158,5.816561208919768,5.536892694243754,3.249874858081851,4.173181499012124,15.456879040222312,0.00013551144267124612
0.05696872468892414,0.0019009746389877925,0.8924121365890734,7.457850940868495,5.547821031020014,5.25312557230604,10.79270256687231,21.61329293695138,0.0001082961008491225
