1.727269357557029983e-01 3.543165981437271239e-02 9.157573207957883654e-02
1.124327505580428738e-01 2.204530206334388842e-02 9.267764517905339658e-03
2.378310393207247742e-01 -2.740133969173579737e-02 2.752567589629849321e-02
1.514139150817242208e-01 7.202732586415582644e-03 8.730585178298265817e-03
1.208187094649072063e-01 3.633613065224773012e-03 -3.027979399352326295e-02
3.070517937417063248e-01 8.274398910702812290e-03 7.013697032620053173e-02
-3.502649382627363861e-02 -1.233850384862831689e-01 1.605715812619666616e-02
1.533039717461683882e-01 5.137905859171451595e-02 -5.031899457008336823e-02
-5.254002268543305626e-02 5.512484001297313085e-02 -7.543475228355772666e-02
-1.382294404900776541e-01 4.526812481548202205e-02 -4.488848989493429698e-02
1.365560969533299307e-01 -7.010723358518065884e-02 -4.655246973780850783e-02
1.734121893005510784e-01 1.697529594238720782e-02 -3.097926682623312541e-02
1.884947386480660125e-01 -2.544711435047945433e-02 -2.771455094856947743e-03
-2.947946316056460070e-02 -1.168430691605037292e-01 -9.723955830210503914e-02
2.226801079573275943e-01 5.393137612117239812e-03 3.774721235333360070e-02
-8.079999592737645286e-02 1.765696394534164992e-02 -3.157404358928898175e-02
2.444391028748387207e-01 3.388194914474939451e-02 4.834254002821218588e-02
-4.891746073112432369e-02 1.405553695948719983e-01 -4.038678753845140190e-02
-5.782060198007248075e-02 -1.364146851849289133e-01 -7.941465296292155029e-02
2.115025535889723460e-02 1.388474012971030458e-01 -4.804946997289420013e-02
7.347372003357853509e-02 5.566456955094639669e-03 -4.850380302951277228e-02
2.445372352057244569e-01 -7.525393173471532290e-03 2.916394902157965971e-02
2.957406147365967408e-01 -4.113177804660445719e-02 -3.657044515227250714e-02
7.919607788472432519e-02 4.475394148460164201e-02 -5.688925732872256863e-02
1.450919378065722298e-01 -4.862199276318757146e-02 -4.351563405485389668e-02
1.734069931335689985e-01 -1.048297016531454517e-01 2.948438081581418804e-02
-7.824024311205071691e-02 5.221491237126347357e-02 -1.564051534687519937e-02
3.344797979773240781e-01 7.427858267754389697e-03 1.527565139841326469e-01
-5.078588810520396485e-02 6.133310566524897284e-02 -9.524219443116418993e-03
2.009820393160232088e-01 -1.173501147114670295e-01 -2.972901912405465433e-02
-4.648508003186598708e-02 -8.232531737389126025e-02 -5.151147790886080602e-02
4.494394307122388105e-02 -3.409262510195048678e-03 -1.951245204786228316e-01
3.253304685468038498e-02 -2.181179578577051650e-02 -9.380418027781171897e-02
2.701643724352014164e-01 -2.381449715497490141e-02 3.756621739595000786e-02
8.672752114339675467e-02 -4.748563944295990796e-02 -1.227840833434554330e-01
-6.942269087483034229e-02 -1.361198741831815828e-01 -1.868519952112178972e-01
1.594426217767583309e-01 3.863274060876211585e-02 -6.407916217979701956e-02
1.273796508068425481e-01 -4.346793527187926831e-02 8.514023471035954069e-03
1.140636342574368328e-01 -9.025932184609126996e-02 -1.152134291188258303e-01
6.220438816576964042e-02 7.752794099915130688e-02 -1.361299104050628372e-01
-7.669519031530266928e-02 7.980878852244541188e-02 -6.541472914604803957e-02
1.584420440034165212e-01 7.253525012323738634e-03 -7.668760882962598335e-02
1.784273440223435037e-01 -1.334454202616515428e-01 -6.401624152628254683e-02
5.983454632932082295e-02 -1.138508848709125255e-02 -8.903524061304561588e-02
3.407571306267319355e-02 -4.161832447628616323e-03 -1.040320577884893266e-01
1.499433636028388583e-01 6.974769378249501273e-02 -5.696784128010626974e-02
1.132285534845630659e-01 -7.353918358173819336e-02 1.622380415745805146e-02
1.615637110217347239e-01 3.858778484375657153e-02 -5.360396538939621140e-03
5.635880426134378535e-02 2.845304596087801924e-02 -8.985701605288366756e-02
2.072792470077358951e-01 2.458379548636349318e-02 6.623185127356286117e-02
-1.363543048321248230e-01 4.206850918648907811e-02 -1.913512483435811373e-02
-1.125105811397556776e-01 -4.660196461439376422e-03 8.652282845001230127e-02
4.612226342351257585e-02 -1.250139707062426497e-01 -1.186727592340965642e-01
1.166239578970196950e-01 -8.043123231690265176e-03 -3.930540581293158475e-02
-4.488026409758499174e-02 6.181273419629241400e-02 -3.846981281742285069e-02
4.552981009307661975e-02 -5.832506359307048499e-02 -7.739807881007894352e-02
2.468327283345550238e-01 4.299071057035699917e-02 1.075174937939598480e-02
1.087884112015006510e-01 6.774177591357281869e-02 1.254900178818610032e-02
-1.247585987054854184e-01 2.197272454699897293e-02 -1.621679354147795016e-01
8.523488736188851445e-02 2.450991439168767952e-02 -4.942142467539895057e-02
2.690366105923618911e-01 -6.660056980397158211e-02 -1.187415965061401797e-02
7.441304637042386871e-02 -4.466291414276378491e-02 -1.100973363933040183e-02
-1.137376404810990088e-01 -9.391563596618120180e-02 -1.109171389627606891e-01
1.203664226355308925e-01 1.787668856085157867e-02 3.343631804396109825e-02
-1.629578783728988234e-01 1.292628459223389148e-01 -2.493643676311938298e-02
-1.514164569183393261e-01 3.650388868292355621e-02 8.344832665796503290e-02
-2.423694803341473053e-02 -9.874223545640528621e-02 -7.350919481635190267e-02
1.533636659700853833e-01 3.501806720890711377e-02 -2.780539842515263732e-02
1.124015617608968981e-01 -4.455958563221430052e-02 -5.885681347300089107e-03
1.847842396259123388e-01 -7.507791775944351598e-02 -7.891368319724045843e-02
-9.796015361041147430e-04 1.585331458235851032e-01 -2.909848849353095096e-02
6.962705170194800897e-02 1.166500690356093717e-01 1.638155460472722272e-02
6.379186228347252796e-02 -8.864883150354148367e-02 -8.130835911735349864e-02
1.017804502664151553e-02 -3.038853521840531036e-01 -1.316342143365603345e-01
-4.500816772308331715e-02 -6.909172253237861987e-04 -1.553939679102253890e-01
4.997056800910270463e-02 -1.404068560846373666e-02 -7.073793256372853597e-03
-1.560259191510479995e-02 -2.276938496812423024e-02 -7.737798843101569013e-02
1.906035556811997989e-01 4.044639887519331511e-02 4.439576885326992212e-02
3.109488881064228494e-01 -2.866692294813786082e-02 6.266281530607586969e-02
9.875473108291514535e-02 6.569144905768373177e-02 1.198568783885541403e-02
9.587437387404877664e-02 -5.610440805140257808e-02 -6.270908192825436211e-02
-1.139324348739977066e-01 2.988701375946929001e-02 -1.407761767386013219e-01
-1.010104321953412265e-01 2.954633512124870895e-02 -5.874564445913125349e-02
-6.492929392670056775e-03 -1.716823343213381425e-01 -1.827191313494634650e-01
1.380516198960042851e-01 -3.536031783929310945e-02 -1.672014639574695150e-01
-3.189015186804810675e-03 -6.371527808428105455e-02 -7.649585102397461756e-02
5.870717870954785672e-02 -9.110211371029798555e-02 6.372640314835480331e-03
1.488615597273767466e-01 2.184414634830860163e-03 5.086117578890227142e-02
1.904340119855185351e-02 8.536701701296395273e-02 2.746744227234592106e-01
1.322785254860032733e-01 9.586852803625509761e-03 1.988254902082924047e-02
1.628870167618470532e-01 7.527342717552766571e-02 5.152282101286984745e-02
2.124924106629428322e-01 2.177256048002982475e-02 -2.884645142381137353e-02
1.551853674810156070e-01 7.380072899220185834e-02 9.986028954372060118e-02
1.539166595374781565e-01 -2.439328540122380571e-03 5.895754452538012891e-02
-1.339032825420906903e-01 3.091220454417987346e-02 -1.668710562043354551e-02
1.112658803004413222e-01 -2.070283147908714982e-02 6.318714525479506711e-03
1.028822839923968502e-01 -9.735764222876653814e-03 -8.927103848832033950e-02
1.269717662147886728e-01 6.667249495261549745e-03 -1.655450912575104697e-02
2.587577228717370947e-01 -1.069106193696932848e-02 -1.354835558335270029e-01
4.776625458373413152e-02 2.252487413406540143e-02 -5.166797842806118007e-02
-5.750770871489181918e-04 -6.917225287283072788e-02 -6.138932243505366287e-02
1.519615648257209017e-01 1.120008556577658243e-01 6.571068324015720552e-02
-3.619015511801782631e-02 -5.372330097889644468e-02 -1.877167562685128355e-01
1.931746371219247305e-01 -1.011899214317441981e-01 -2.600263842065411724e-02
3.908909749880770668e-02 -4.951610032542504841e-02 -7.371576712878243065e-02
1.279562369354729501e-01 7.128629506526515391e-02 -1.604155811622040573e-02
-9.378099995778847731e-02 7.120721408467675650e-02 3.649770594522964290e-02
1.728847995708027163e-02 -6.892511548953700329e-02 -1.010121935940302973e-01
-1.368481822376665935e-01 2.253590451421309121e-02 -1.313924285799783487e-02
-1.203690313506062537e-01 6.889716651146159110e-02 -1.407105579748686632e-03
-8.749238639743635304e-02 2.784929009413238468e-02 2.400347176362642096e-02
1.632966949600528628e-01 7.300280121374238054e-03 9.188485906194088226e-02
2.766302269074482623e-01 1.023358256234911667e-02 -8.521328913294845889e-03
-6.106395219370465421e-02 -9.069511722770953743e-02 -2.205128328541415897e-02
1.107986113220041507e-01 7.581242158179968271e-02 -2.037123936041697336e-02
-4.187104456148044856e-02 1.145992077253675662e-01 -2.918094106013291444e-02
8.890841856163661516e-02 9.956808421756739580e-02 -8.695159318419390382e-02
1.583702530889642135e-01 -1.551415854183803462e-02 3.968097079496427787e-02
7.016703784690532519e-02 4.049395780775448539e-02 1.497251306789605663e-02
1.798070668692415552e-01 3.449185880173606666e-02 -5.723684815978054806e-03
-5.701984049260061527e-02 -1.349688492140256879e-01 -2.351880113402730899e-01
1.376061842401611335e-01 -3.994988111237944561e-02 -1.219815328203778179e-02
1.900657642130199054e-01 -5.885720125587134977e-02 2.350742460599592604e-02
2.663378639533285977e-02 -4.185640839808048297e-02 -1.367880344888961208e-01
4.256120203962206888e-02 3.557911110232165469e-02 -5.920987016202066550e-02
2.205407142371562657e-01 2.096056253320251542e-02 4.125335924224986239e-02
1.070246409597187670e-01 3.333534200328776981e-02 -4.694863063323835572e-02
1.196645926764325490e-01 -9.530741584063630312e-02 -7.411504851910492853e-03
-4.909708835933505877e-02 1.144967571379042343e-01 -2.832773241833285230e-02
4.231563874060673830e-02 1.172186965719268920e-01 -8.243447308178582233e-02
2.852537445981560560e-01 -9.491537662340311914e-04 2.200221743840808167e-02
4.477421334623540861e-02 -2.414972919414467775e-02 2.014167043370659882e-02
1.050825991561192968e-01 -3.545791123670980621e-02 5.449669138932957020e-03
2.580215809789352388e-01 -7.210589230624361856e-02 3.819808307470651254e-02
1.576026799160800962e-01 -2.005908515930032027e-02 3.032352095179433743e-02
-1.191542205753399059e-01 -2.437662864476680125e-01 7.256676270676762353e-02
5.641058240616590030e-03 -9.863073446615740897e-03 -5.315360934961301832e-03
-8.801906570880958791e-02 -1.507646268055828354e-01 -9.879870115624428406e-02
-1.705372375375120153e-01 -8.177961724049574721e-02 2.334117364024381469e-01
-1.159112066736425473e-01 -1.065005086287346553e-01 2.925918176462783543e-02
-1.199414812014226728e-02 -4.034843369914035971e-02 6.381780984301957393e-02
-4.373001906309328252e-02 -2.397604840395110501e-02 1.223689924590786460e-01
-1.313496483063937292e-01 -1.205625525406710669e-01 -1.814317823468542023e-03
-2.865639877280543035e-02 -1.332750930295353298e-01 7.643673095253983307e-02
-1.394859944756656478e-01 -1.502666729206430518e-01 -6.827353510316994806e-03
-5.873941364230861328e-02 -8.304826376432912494e-02 -3.355974280494516959e-02
3.412944192156334468e-03 -1.391951374070834191e-01 1.488570666419576638e-01
-1.420549531909787722e-01 -5.354520676173677579e-03 3.047083913217218248e-02
-1.295501466528981294e-01 -1.797140086081240595e-01 2.789720947878361959e-02
-1.088036519241182727e-02 9.496378593638700460e-03 -1.323090832246345307e-02
-5.106283276963015372e-02 -1.259405309692200048e-01 8.389444567734627434e-02
-1.574117480893267307e-01 1.010612688681258031e-01 1.069647929955838267e-01
-1.640983971558257759e-01 4.306825088368500254e-02 -1.246140816558915371e-02
-9.301654498544344174e-02 9.485326297777978144e-02 -4.130338527730460676e-04
-6.142101487888459999e-02 -1.055172426449746126e-01 3.267103249237122628e-03
-1.081362709096459346e-01 -9.141802434066047256e-02 -3.423383686516330571e-02
-5.304383200081418809e-02 -1.545245764477449213e-01 1.374650415605308852e-02
-2.176251093511794368e-03 -7.433072871633628065e-02 1.274089566548753938e-01
-1.288157135734530334e-01 -3.739183671013964622e-02 2.929502688471102498e-02
-8.830163351374215042e-02 -2.946786960132628808e-02 1.562609959346651992e-02
-1.366786465702419795e-01 -8.140505157015676119e-02 -8.658297874103200453e-02
-1.324781230330005777e-01 -2.892003171199530875e-01 6.734363022167783042e-02
-9.823973727557630195e-03 -3.041709527543699429e-02 9.401939089996386861e-03
4.000436685847102991e-02 6.582582798519936995e-02 1.392777172769409655e-01
-1.524988813166078781e-02 -1.964407116637287565e-01 4.031051628932858823e-03
-5.402683493030765310e-02 -2.691509400726908863e-02 1.464710233522361349e-01
-3.011450132883597072e-02 -2.888345913968328946e-02 -1.086622893403815099e-02
-4.490067648975933773e-02 -1.275303336333753479e-01 7.196420209091652920e-02
-1.086372357264437510e-01 -5.390791366288305575e-02 4.505703888752352060e-02
-1.447535694036401199e-01 -5.756717255671096878e-02 -7.358767691799102811e-03
-1.332443987112295891e-01 5.929314607848868227e-03 1.012172873667162992e-01
-1.332443987112295891e-01 5.929314607848868227e-03 1.012172873667162992e-01
-1.483983905649617907e-01 -3.900839518941834339e-02 3.456700735004179792e-02
-9.391723781397152970e-02 -1.126589083218756671e-01 -4.148014851881288816e-03
-8.131747290377631943e-02 -4.731087167397313858e-02 1.283428424840620322e-02
2.776819649711598920e-02 -8.535258642433929399e-02 1.321524472829626040e-01
1.923308730631913786e-03 -9.709492168903562093e-02 3.369843616409171766e-02
-1.240825375933624630e-01 -5.822874480728022772e-02 1.138917994750737565e-02
-4.837783300521919516e-02 7.777351487315443956e-02 2.774393807534362988e-02
1.425545078380263155e-02 -4.268288804996284852e-02 2.145443864899759454e-02
-6.272905413665787883e-03 -1.601181915488933127e-01 -6.537104694544536299e-02
5.391218421667642348e-03 -3.709623472850052950e-02 1.564593288876615362e-01
-6.061066042678363991e-02 -5.002612698010724251e-02 4.269384658342088162e-02
-8.724117826840556422e-02 -5.862092001456235824e-02 -4.034913345340263718e-02
-4.592722170073137988e-02 -1.269994839381363982e-01 2.197525722828108652e-02
-4.437682999461323857e-02 -1.235115762516194038e-01 2.118811137590203772e-02
-9.612343021233255014e-02 1.589643944359428809e-02 8.477375287151450722e-02
-7.802311664419214754e-02 -4.686341804267431244e-02 3.519338511880118481e-02
-1.571603779239836296e-01 1.343326362964225758e-02 -2.191286075800093821e-03
-1.383442058762253402e-01 -9.870348623176185276e-02 3.547446299069461489e-02
-8.265346087710223610e-02 -1.165826869033135260e-01 4.223140070002642105e-02
-6.233761219449030638e-02 -2.351286030196715060e-01 9.892587526516624999e-03
-4.956689897885935281e-02 1.346740591697269005e-03 7.302632478119491788e-03
-7.135216099847387951e-03 6.653751922059252151e-03 1.492162278099233852e-01
-1.395519417480419466e-01 -1.516935385663011615e-01 1.892276202104531957e-01
-8.151462693499014756e-02 -1.087274466067588152e-01 4.622967229672684392e-02
-1.033404046549647320e-01 -8.310965029932866621e-02 1.035215977517075781e-01
-9.145520523535646817e-02 -9.378101057731506873e-02 5.820372638079261696e-02
-6.848212613729059983e-03 -1.458518932637363208e-01 1.211898296857460006e-01
-1.290446319634553918e-01 6.606980269007739492e-02 2.403752830783308352e-03
-1.021180572293858002e-01 -2.068335865516792715e-01 -1.653515166539480663e-02
-1.733505882892785177e-01 2.716789967729544338e-03 8.145584198226595019e-02
-1.868678132205082443e-01 4.062315838477965207e-02 -5.789795581825422921e-02
-1.023421588362655177e-01 -8.579036116424514080e-02 5.493016802093406148e-02
-4.939649474268063140e-02 1.134493489252421349e-02 5.469217783665373395e-02
-7.405256727609954570e-02 1.065164954750354998e-01 1.134104156457185347e-01
-1.818959022837330630e-01 1.068768173783199854e-01 2.737448481345688620e-02
-2.100091401433772931e-01 -1.282067391001963375e-01 3.373465689095209163e-02
-1.155340884197959134e-02 -9.131994200325017907e-02 -5.768287440793554849e-02
5.302053062998487998e-02 -8.559964445017233248e-02 8.116416836798211187e-02
1.325710586143342452e-02 3.902956863733773180e-02 1.208532524904490785e-01
-7.446277879803822608e-02 -1.580505457594893748e-01 1.457990252924621644e-01
-8.270128075488004937e-02 -1.910265782952288993e-01 1.320234588669856324e-01
-3.206946905876325443e-02 -2.967760163026855746e-02 8.502764511935588521e-02
-1.082495206714153835e-01 5.501774986591600157e-03 -9.749060906008716332e-02
-1.242389135179750442e-01 -1.630359454419627943e-02 7.875979002170968579e-02
-1.301775307839649065e-01 -1.380651254721377286e-01 1.713713936285780337e-01
-2.301124629218562548e-02 -9.628432724562185907e-02 -1.121012331162156012e-01
-8.459582777016914912e-02 -8.245116342312858171e-02 -5.843273547826839664e-02
8.938156834575132492e-02 -1.703223672453992033e-01 1.238139588577416711e-01
-1.253088628274242888e-01 -3.347488252594481295e-02 1.128535098429664235e-01
6.029708538205529739e-02 -1.295593641992075218e-01 -8.182174229507539753e-02
-7.959747054230693897e-02 -1.217404997384021470e-01 9.254326667532780659e-02
-9.673357191062437188e-02 -1.606017322390087543e-01 6.753411880514813281e-02
9.823934783745151555e-02 -1.016492518861899508e-01 5.394295836497620122e-02
1.405091070267779074e-01 -5.948491859208505754e-03 4.574416936987355659e-02
-1.300312635576715004e-01 -5.221543008210272757e-02 6.531055572522466435e-02
-1.250379120429833402e-01 -5.991440478607404363e-02 -4.381988279440499762e-02
-2.620480150037367284e-02 -1.693706625861927245e-02 1.035273803234567497e-01
-8.020864501778110500e-02 -1.448273513745840756e-02 -4.861250424099363386e-03
-3.994746060149300532e-02 -1.535949683274717426e-01 3.911789840462935597e-02
-7.828530236903190331e-02 -7.809323180730110003e-02 -7.978085094511740138e-02
-8.240596610013303791e-02 -2.666394575396342503e-01 -7.433015415942951370e-03
-1.095232729834116348e-01 -6.232812521344763268e-02 -2.949469734466672079e-03
-7.570748515020388203e-02 -2.762983782473566602e-02 -2.253692805896677712e-02
-9.513747463031341223e-02 -1.096877787215072286e-01 2.336568376118816018e-03
-1.598288613305615391e-01 2.563663565138948105e-03 4.995581272268852929e-02
-1.528944113104088454e-01 -2.708385356102811087e-02 6.400827170042855396e-02
-4.410852905901025550e-02 1.273796357934304513e-01 9.482983671767283851e-02
-5.350788669158225430e-02 1.862822378666551676e-02 1.256960502467056873e-01
-1.039104474833831698e-01 -6.557527671682301940e-02 1.462005160899953748e-01
-3.350216470846189773e-03 -1.574593672002799413e-02 -6.470797084936516508e-02
-1.057675145805848371e-01 -1.822800365571706493e-01 4.850789444890740883e-03
-8.531421495121072063e-02 1.190397555134215107e-01 -1.183384792030637769e-04
-1.064644522453867537e-01 -3.412606452461706269e-02 9.777944428670010124e-02
-5.463346902776933245e-02 -5.512428784345497351e-02 -6.908626481623517113e-02
-1.050024631062902308e-01 -1.234013638637308785e-01 2.718617724437735750e-02
-1.021004968929098838e-01 -1.586464391396031903e-01 8.953352572481415583e-02
-5.481789858924315112e-02 8.929531367961167365e-02 8.695020795515706613e-02
-1.243153493824173672e-01 1.417242423747069706e-02 8.526014706781641361e-02
-1.188439670076443938e-01 -6.429270819228800893e-02 7.562064405013811663e-02
-1.284575394099934098e-01 8.024332691288230124e-02 1.498249126524196957e-02
-1.617562241935133482e-01 1.237814928598753583e-01 1.386610935164543923e-01
-2.844243005091127291e-02 -1.134789345784936732e-01 -1.318591895095204067e-02
-1.388671864793213917e-01 2.096972564198684025e-02 2.747746679477109516e-02
5.371970700450804520e-02 5.072674557563569640e-04 -8.860564064174986099e-03
-9.958872598437081003e-02 5.707350852926465490e-03 4.532022946320525547e-02
-8.283189745643884661e-02 -6.344908237067394159e-03 5.930018414010523181e-02
-9.565240703403610212e-02 -3.822247566351654781e-03 3.809253069022371010e-03
1.676749499011033762e-01 -1.849394945606136209e-01 7.441868307359202073e-02
-1.774196463850553074e-01 -2.108611392181573840e-01 -7.853483195112550760e-03
-7.322703749239999060e-02 -9.995986979507531789e-02 1.216209881868647452e-01
-9.743523236429323109e-02 -1.817365518388095180e-01 3.038036736194471218e-02
-5.734860518713602064e-03 5.004633392116406010e-02 1.387371203297527167e-01
-1.884165156545444461e-02 -1.164256738275304265e-01 1.213304308312702917e-01
-7.197943004750338714e-02 -1.929636343728096948e-01 3.311559805514239369e-02
-8.830852449219844802e-02 -7.708508612847482511e-02 -4.883671020296047327e-02
-5.754528389758137297e-02 -1.690721419952082071e-03 2.328544381410656838e-01
-1.021397733601862035e-01 -6.117972954709873824e-03 -1.863783353792211606e-02
4.099115015852018706e-02 -7.666631510844200414e-02 4.286757558225686576e-02
-7.857300848609567734e-02 -1.264026337929730071e-01 -2.753190980858815154e-03
2.482684257201998174e-02 2.656926626203422875e-02 9.700299801108751285e-02
-4.289532103634864646e-02 -8.574006455705984742e-02 5.829597588964190863e-02
-1.283599290635482615e-01 -7.082865695851897625e-03 1.576547183790031892e-01
-5.223680527121742773e-02 -2.822108847971608325e-01 -6.599082187862008453e-02
-3.991359267907168551e-03 1.825076494522133441e-01 -2.433675709618439084e-02
-2.959599531560736657e-02 1.978429804944577264e-01 3.982548048203066182e-02
-5.435916722181505928e-02 1.694971037731063390e-01 -5.121693653716870298e-02
1.325524938548958663e-02 1.440234738331321040e-01 -1.386492739362633897e-02
-8.292623308242801083e-02 1.727040137244862106e-01 -4.331756619655556528e-02
-9.775135962586302407e-02 2.149877772106590368e-01 -2.357807810779092433e-02
-8.749824870725407544e-02 1.988239636587054437e-01 -5.764304889304260743e-02
-2.035375322989897012e-02 2.610828183002952274e-01 4.523378897510380720e-02
-1.115720005748041255e-01 1.911503459453341991e-01 -3.832135633816059067e-02
-2.901458560032752799e-03 2.589358086468617759e-01 -3.836973823068693529e-02
-1.413355796281983434e-01 1.094039983525698506e-01 -3.336451168733695766e-02
-6.896149474728155947e-03 -5.734347082923698519e-02 -1.541102002615597766e-01
-9.487316195113636164e-03 2.161990242012821195e-01 -1.716908134510877412e-02
-2.912329595688123093e-02 1.915835655827191897e-01 -1.570599033275283871e-02
-6.087828223303911462e-02 1.436062441347678471e-02 2.560670612923100775e-02
-8.343964051257836412e-02 2.681786431342667379e-02 -9.735739515403497857e-03
-7.606869755029962987e-02 1.698073366035088572e-01 -2.226210277370195209e-02
-6.293515798386389859e-02 1.594985776605236938e-01 -1.795311710585446863e-02
-4.241474284168900849e-02 2.374020512100687985e-01 -1.940154799250921533e-02
-8.303344566493208942e-03 2.315908669002604003e-01 -4.685360292048987990e-02
-4.518350014244350288e-02 2.245284914333986193e-01 -4.183412268034995829e-02
7.114924739332785519e-02 2.172136665799538902e-01 -1.149062093049750153e-03
3.066918774814274620e-02 7.475681476789605706e-02 -5.872546748541730005e-02
-9.884882028123204156e-02 1.673301578182437299e-01 4.305254736816806205e-02
-9.519024593120800626e-02 1.918268885780046451e-01 3.177066032287948621e-02
-4.867671524796263194e-02 2.735566015115734051e-01 2.434410728755387679e-02
-3.179877974910848976e-02 -1.694286670320853394e-01 -1.264124340522361778e-01
-4.805298515221818889e-02 9.305924100182699776e-02 -8.412229883140939779e-02
-5.431346289804545729e-02 4.925319901301000725e-02 -2.667958099097097677e-02
-1.918372101593776580e-01 -4.431964337835520712e-02 1.295793234727117271e-01
-7.559534047569251014e-02 -1.572307195440091621e-01 -1.254999528849009838e-01
-8.105730308650145599e-02 1.548974966450136215e-01 -1.918745926982435429e-02
-1.056803086601908019e-02 -5.270914652546467016e-02 -7.632446212452824626e-03
1.300148183228375109e-01 5.261058288291498714e-02 -3.525320316234396151e-02
-7.749258773443037929e-02 1.533353942070986020e-01 -4.430804969324981385e-03
-1.762962614676760187e-01 3.467162419014538366e-02 -4.657003902041306764e-02
9.576035146477611393e-02 -2.767136775606463678e-02 4.467283687289171773e-02
-1.568449139546730098e-01 -3.978873882452933081e-02 -1.252612966455319277e-01
-7.411724015800827403e-02 -1.144287985759560589e-01 -1.714394192738416534e-02
-1.675037924972307968e-01 1.060175484509822408e-01 4.170459380366693669e-02
-8.033357939512762724e-02 -1.346699743781783476e-01 -1.603512273628737717e-01
-1.646349913856435254e-01 1.350986779434764917e-01 -2.095100232903363349e-02
